
OP00016289 , 28.25  , 77.85
OP00016289 , 27.5705886  , 80.0981869
OP00016762 , 31.7425259  , 76.4165361
OP00013165 , 28.25  , 77.85
OP00013165 , 27.5705886  , 80.0981869
OP00018285 , 28.25  , 77.85
OP00018285 , 27.5705886  , 80.0981869
OP00012086 , 44.200797  , 24.5022981
OP00025287 , 28.9582  , 77.73
OP00025287 , 44.200797  , 24.5022981
OP00020136 , 44.200797  , 24.5022981
OP00026309 , 23.0153195  , 72.6254654
OP00026309 , 23.2494774  , 72.6712894
OP00026309 , 26.3953931  , 86.2678
OP00022316 , 44.200797  , 24.5022981
OP00017473 , 44.200797  , 24.5022981
OP00022339 , 44.200797  , 24.5022981
OP00024557 , 19.0759837  , 72.8776559
OP00010931 , 44.200797  , 24.5022981
OP00010786 , 26.4682904  , 80.3106036
OP00010786 , 44.200797  , 24.5022981
OP00008985 , 26.4682904  , 80.3106036
OP00008985 , 44.200797  , 24.5022981
OP00016169 , 26.4682904  , 80.3106036
OP00016169 , 44.200797  , 24.5022981
OP00016169 , 25.875611  , 86.3720816
OP00016169 , 29.6378605  , 79.5972401
OP00012621 , 26.4682904  , 80.3106036
OP00012621 , 44.200797  , 24.5022981
OP00017891 , 26.4682904  , 80.3106036
OP00017891 , 44.200797  , 24.5022981
OP00017891 , 25.875611  , 86.3720816
OP00017891 , 29.6378605  , 79.5972401
OP00019595 , 26.4682904  , 80.3106036
OP00019595 , 44.200797  , 24.5022981
OP00012929 , 24.8844625  , 84.6975906
OP00017262 , 26.3953931  , 86.2678
OP00021261 , 31.7  , 76.7333
OP00021261 , 31.44192  , 76.71208
OP00021261 , 31.44192  , 76.71208
OP00021261 , 31.8360855  , 77.169855
OP00021261 , 31.8360855  , 77.169855
OP00021261 , 31.8360855  , 77.169855
OP00021261 , 31.8360855  , 77.169855
OP00021261 , 23.0778608  , 84.7902953
OP00021261 , 14.2333333  , 74.65
OP00021261 , 25.7584381  , 84.1487319
OP00021261 , 22.0796251  , 82.1391412
OP00021252 , 15.3647083  , 75.1239547
OP00021252 , 15.45  , 75
OP00021252 , 15.3172775  , 75.7138884
